formula,Layer Group,Layer Group Number,composition,ave_atomic_number,ave_atomic_radius,ave_atomic_radius_rahm,ave_atomic_volume,ave_atomic_weight,ave_boiling_point,ave_bulk_modulus,ave_c6_gb,ave_covalent_radius_cordero,ave_covalent_radius_pyykko,ave_covalent_radius_pyykko_double,ave_covalent_radius_pyykko_triple,ave_covalent_radius_slater,ave_density,ave_dipole_polarizability,ave_electron_negativity,ave_electron_affinity,ave_en_allen,ave_en_ghosh,ave_en_pauling,ave_first_ion_en,ave_fusion_enthalpy,ave_gs_bandgap,ave_gs_energy,ave_gs_est_bcc_latcnt,ave_gs_est_fcc_latcnt,ave_gs_mag_moment,ave_gs_volume_per,ave_hhi_p,ave_hhi_r,ave_heat_capacity_mass,ave_heat_capacity_molar,ave_icsd_volume,ave_evaporation_heat,ave_heat_of_formation,ave_lattice_constant,ave_mendeleev_number,ave_melting_point,ave_molar_volume,ave_num_unfilled,ave_num_valance,ave_num_d_unfilled,ave_num_d_valence,ave_num_f_unfilled,ave_num_f_valence,ave_num_p_unfilled,ave_num_p_valence,ave_num_s_unfilled,ave_num_s_valence,ave_period,ave_specific_heat,ave_thermal_conductivity,ave_vdw_radius,ave_vdw_radius_alvarez,ave_vdw_radius_mm3,ave_vdw_radius_uff,ave_sound_velocity,ave_Polarizability,sum_atomic_number,sum_atomic_radius,sum_atomic_radius_rahm,sum_atomic_volume,sum_atomic_weight,sum_boiling_point,sum_bulk_modulus,sum_c6_gb,sum_covalent_radius_cordero,sum_covalent_radius_pyykko,sum_covalent_radius_pyykko_double,sum_covalent_radius_pyykko_triple,sum_covalent_radius_slater,sum_density,sum_dipole_polarizability,sum_electron_negativity,sum_electron_affinity,sum_en_allen,sum_en_ghosh,sum_en_pauling,sum_first_ion_en,sum_fusion_enthalpy,sum_gs_bandgap,sum_gs_energy,sum_gs_est_bcc_latcnt,sum_gs_est_fcc_latcnt,sum_gs_mag_moment,sum_gs_volume_per,sum_hhi_p,sum_hhi_r,sum_heat_capacity_mass,sum_heat_capacity_molar,sum_icsd_volume,sum_evaporation_heat,sum_heat_of_formation,sum_lattice_constant,sum_mendeleev_number,sum_melting_point,sum_molar_volume,sum_num_unfilled,sum_num_valance,sum_num_d_unfilled,sum_num_d_valence,sum_num_f_unfilled,sum_num_f_valence,sum_num_p_unfilled,sum_num_p_valence,sum_num_s_unfilled,sum_num_s_valence,sum_period,sum_specific_heat,sum_thermal_conductivity,sum_vdw_radius,sum_vdw_radius_alvarez,sum_vdw_radius_mm3,sum_vdw_radius_uff,sum_sound_velocity,sum_Polarizability,var_atomic_number,var_atomic_radius,var_atomic_radius_rahm,var_atomic_volume,var_atomic_weight,var_boiling_point,var_bulk_modulus,var_c6_gb,var_covalent_radius_cordero,var_covalent_radius_pyykko,var_covalent_radius_pyykko_double,var_covalent_radius_pyykko_triple,var_covalent_radius_slater,var_density,var_dipole_polarizability,var_electron_negativity,var_electron_affinity,var_en_allen,var_en_ghosh,var_en_pauling,var_first_ion_en,var_fusion_enthalpy,var_gs_bandgap,var_gs_energy,var_gs_est_bcc_latcnt,var_gs_est_fcc_latcnt,var_gs_mag_moment,var_gs_volume_per,var_hhi_p,var_hhi_r,var_heat_capacity_mass,var_heat_capacity_molar,var_icsd_volume,var_evaporation_heat,var_heat_of_formation,var_lattice_constant,var_mendeleev_number,var_melting_point,var_molar_volume,var_num_unfilled,var_num_valance,var_num_d_unfilled,var_num_d_valence,var_num_f_unfilled,var_num_f_valence,var_num_p_unfilled,var_num_p_valence,var_num_s_unfilled,var_num_s_valence,var_period,var_specific_heat,var_thermal_conductivity,var_vdw_radius,var_vdw_radius_alvarez,var_vdw_radius_mm3,var_vdw_radius_uff,var_sound_velocity,var_Polarizability,max_atomic_number,max_atomic_radius,max_atomic_radius_rahm,max_atomic_volume,max_atomic_weight,max_boiling_point,max_bulk_modulus,max_c6_gb,max_covalent_radius_cordero,max_covalent_radius_pyykko,max_covalent_radius_pyykko_double,max_covalent_radius_pyykko_triple,max_covalent_radius_slater,max_density,max_dipole_polarizability,max_electron_negativity,max_electron_affinity,max_en_allen,max_en_ghosh,max_en_pauling,max_first_ion_en,max_fusion_enthalpy,max_gs_bandgap,max_gs_energy,max_gs_est_bcc_latcnt,max_gs_est_fcc_latcnt,max_gs_mag_moment,max_gs_volume_per,max_hhi_p,max_hhi_r,max_heat_capacity_mass,max_heat_capacity_molar,max_icsd_volume,max_evaporation_heat,max_heat_of_formation,max_lattice_constant,max_mendeleev_number,max_melting_point,max_molar_volume,max_num_unfilled,max_num_valance,max_num_d_unfilled,max_num_d_valence,max_num_f_unfilled,max_num_f_valence,max_num_p_unfilled,max_num_p_valence,max_num_s_unfilled,max_num_s_valence,max_period,max_specific_heat,max_thermal_conductivity,max_vdw_radius,max_vdw_radius_alvarez,max_vdw_radius_mm3,max_vdw_radius_uff,max_sound_velocity,max_Polarizability,min_atomic_number,min_atomic_radius,min_atomic_radius_rahm,min_atomic_volume,min_atomic_weight,min_boiling_point,min_bulk_modulus,min_c6_gb,min_covalent_radius_cordero,min_covalent_radius_pyykko,min_covalent_radius_pyykko_double,min_covalent_radius_pyykko_triple,min_covalent_radius_slater,min_density,min_dipole_polarizability,min_electron_negativity,min_electron_affinity,min_en_allen,min_en_ghosh,min_en_pauling,min_first_ion_en,min_fusion_enthalpy,min_gs_bandgap,min_gs_energy,min_gs_est_bcc_latcnt,min_gs_est_fcc_latcnt,min_gs_mag_moment,min_gs_volume_per,min_hhi_p,min_hhi_r,min_heat_capacity_mass,min_heat_capacity_molar,min_icsd_volume,min_evaporation_heat,min_heat_of_formation,min_lattice_constant,min_mendeleev_number,min_melting_point,min_molar_volume,min_num_unfilled,min_num_valance,min_num_d_unfilled,min_num_d_valence,min_num_f_unfilled,min_num_f_valence,min_num_p_unfilled,min_num_p_valence,min_num_s_unfilled,min_num_s_valence,min_period,min_specific_heat,min_thermal_conductivity,min_vdw_radius,min_vdw_radius_alvarez,min_vdw_radius_mm3,min_vdw_radius_uff,min_sound_velocity,min_Polarizability,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AgCuI2,p1,1,Ag1 Cu1 I2,29,53,24,45.5,8.25,53,64,96,32,80.25,15.75,96,63.546,126.90447,63.35847,106.305785,21.3798925,126.90447,386.85,1357.77,970.92,841.6,454.75,386.85,11,17,6,14,3,17,4,5,1,4.75,0.375,5,132,145,13,138.75,3.375,139,1.9,2.66,0.76,2.2875,0.3725,2.66,1,2,1,1.5,0.5,2,0,5,5,2.5,2.5,5,10,10,0,10,0,10,0,0,0,0,0,0,11,17,6,14,3,17,0,1,1,0.5,0.5,0,0,1,1,0.5,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,11.07,43.015,31.945,28.3575,14.6575,43.015,0,1.062,1.062,0.531,0.531,1.062,0,0,0,0,0,0,64,225,161,144.5,80.5,64,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,0.107142857,0.178571429,0.714285714,0,0,0.134458538,0.032412861,-2.256932372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,1,1.333333333,1,0.013888889,45.5,143.3697957,229.5,17.2,106.305785,1560,63.85,345.75,138.75,126.5,128,126.75,143.75,7.33,42.05,2.2875,2.1637684,12.4775,0.184355825,2.2875,9.0512825,10.105,0.531,-2.364213304,3.708371828,4.672255727,0,28.3575,3150,3125,0.262,39.6625,28.47,160.65,208.9535,5.785,84.25,841.275,17.205,1,14,0,10,0,0,0.5,2.5,0.5,1.5,4.75,0.646409135,207.7245,200.75,224.75,235.25,391.075,3187.107468,5.92,182,573.4791829,918,68.8,425.22314,6240,255.4,1383,555,506,512,507,575,29.32,168.2,9.15,8.6550736,49.91,0.7374233,9.15,36.20513,40.42,2.124,-9.456853216,14.83348731,18.68902291,0,113.43,12600,12500,1.048,158.65,113.88,642.6,835.814,23.14,337,3365.1,68.82,4,56,0,40,0,0,2,10,2,6,19,2.585636539,830.898,803,899,941,1564.3,12748.42987,23.68,96.75,86.31388903,80.25,73.53,669.8630003,1231259.375,3352.8225,2611.6875,21.1875,74.25,73,39.1875,92.1875,6.05645,60.0025,0.13886875,0.802066633,2.16926875,0.001238306,0.13886875,1.962755128,6.160275,0.281961,0.842269035,0.517510145,0.82149615,0,218.3007563,3082500,2806875,0.0051165,218.1825688,200.5538,14408.47125,10788.65586,3.773025,162.6875,208483.7119,73.753425,0,9,0,0,0,0,0.25,6.25,0.25,0.25,0.1875,0.115237288,43075.6329,35.6875,458.6875,36.6875,3622.666875,128038.4351,0.36695,53,150.7395914,238,25.7,126.90447,2840,140,389,145,133,139,137,160,10.5,52.5,2.66,3.0590368,13.95,0.2195176,2.66,10.45126,13.6,1.062,-1.505402418,4.414518159,5.561944354,0,43.015,4900,4800,0.385,54.43,42.51,304.6,337.4,7.72,97,1356.6,25.72,1,17,0,10,0,0,1,5,1,2,5,0.98181827,430,211,253,243,450,3570,6.78,29,128,217,7.1,63.546,457.5,7.7,264,132,112,115,120,135,4.93,34.6,1.9,1.235,10.96,0.1472165,1.9,7.57623,7.76,0,-3.68065482,2.807970487,3.537821124,0,11.07,1200,1400,0.214,24.44,11.81,41.95,106.757,3.61,71,386.7,7.11,1,11,0,10,0,0,0,0,0,1,4,0.237,0.449,196,204,226,314.8,2600,5.35
Br2Pd2Cl4,p1,1,Br2 Pd2 Cl4,17,46,29,28.75,11.75,17,62,95,33,86.25,12.125,94,35.453,106.42,70.967,64.3075,28.8545,35.453,171.6,1828.05,1656.45,609.2625,609.39375,171.6,10,17,7,15.25,2.625,17,3,5,2,3.75,0.75,3,102,139,37,115.75,13.75,102,2.2,3.16,0.96,2.87,0.335,3.16,0,2,2,1.5,0.75,2,0,5,5,3.75,1.875,5,0,10,10,5,5,0,0,0,0,0,0,0,7,17,10,10.25,3.375,7,0,0,0,0,0,0,0,1,1,0.75,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.75,0.375,1,14.41,29.48,15.07,23.22125,4.405625,24.4975,0,2.493,2.493,1.61075,0.88225,2.493,0,0,0,0,0,0,64,225,161,104.25,60.375,64,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,0.146341463,0.365853659,0.487804878,0,0,0.205784147,0.035370448,-2.839697893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,2,2.666666667,2,0.013888889,28.75,147.3157357,211.5,17.45,64.306,1055.525,46.025,252.3,115.75,108,104,102,113.75,4.565,25.915,2.87,2.78775955,14.8055,0.22822285,2.87,11.52149,7.10625,1.61075,-2.572416855,3.569106509,4.496792419,0,23.22125,2375,4225,0.419,42.392,34.49,110.695,182.7635,5.76,91.25,608.825,15.78,0.75,10.25,0,5,0,0,0.75,3.75,0,1.5,3.75,0.71770561,18.03445,186.25,191.25,218.25,374.55,1487.403139,3.0525,230,1178.525886,1692,139.6,514.448,8444.2,368.2,2018.4,926,864,832,816,910,36.52,207.32,22.96,22.3020764,118.444,1.8257828,22.96,92.17192,56.85,12.886,-20.57933484,28.55285207,35.97433935,0,185.77,19000,33800,3.352,339.136,275.92,885.56,1462.108,46.08,730,4870.6,126.24,6,82,0,40,0,0,6,30,0,12,30,5.741644879,144.2756,1490,1530,1746,2996.4,11899.22512,24.42,153.1875,52.81653679,32.25,28.2075,920.556018,1854013.607,5983.206875,48397.165,234.1875,85.5,89,81.5,267.1875,18.931275,13.975225,0.1563,1.661680049,9.93062075,0.002447661,0.1563,3.602425101,31.66091719,1.043721188,2.200447628,0.093432928,0.148315528,0,30.01692656,766875,10551875,0.0102125,380.1697615,347.36565,22843.78942,12539.08629,1.19645,165.1875,494490.4919,18.32815,0.1875,16.6875,0,25,0,0,0.1875,4.6875,0,0.75,0.6875,0.102197226,970.7622528,204.6875,190.6875,154.6875,2486.1475,1687352.835,1.14406875,46,157.5553081,219,23.5,106.42,3413,180,628,139,120,117,112,140,12.02,32,3.16,3.612725,16.97,0.263803,3.16,12.96763,16.74,2.493,-1.583025338,3.892116444,4.903759436,0,29.48,3300,8000,0.479,75.69,65.14,372.4,376.6,6.67,99,1825,19.78,1,17,0,10,0,0,1,5,0,2,5,1.145907187,72,210,215,237,418.9,3070,4.8,17,137,206,8.9,35.45,238.6,1.1,97.1,102,99,95,93,100,1.56,21.8,2.2,0.562,9.402,0.1440276,2.2,8.3369,3.2,0,-5.13777457,3.065947111,3.862851303,0,14.41,1500,1000,0.244,25.98,14.72,20.41,111.85,3.89,69,172.2,8.56,0,7,0,0,0,0,0,0,0,0,3,0.244,0.0089,175,182,207,289.9,206,2.18
Cl2Cu2I4,p1,1,Cl2 Cu2 I4,17,53,36,38,15,53,64,96,32,87.5,11.75,96,35.453,126.90447,91.45147,88.201985,38.702485,126.90447,171.6,1357.77,1186.17,575.7675,391.00125,386.85,11,17,6,15.5,2.25,17,3,5,2,4.25,0.75,5,102,139,37,128,13,139,1.9,3.16,1.26,2.595,0.3475,2.66,1,2,1,1.75,0.375,2,0,5,5,3.75,1.875,5,0,10,10,7.5,3.75,10,0,0,0,0,0,0,7,17,10,13,4,17,0,1,1,0.25,0.375,0,0,1,1,0.75,0.375,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,11.07,43.015,31.945,30.399375,12.615625,43.015,0,2.493,2.493,1.15425,0.669375,1.062,0,0,0,0,0,0,64,225,161,104.25,60.375,64,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,0.134615385,0.288461538,0.576923077,0,0,0.327598738,0.044855605,-2.553001025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,2,2.666666667,2,0.013888889,38,144.2082501,224.75,19.3,88.201235,998.4,39.125,284.775,128,119.25,117,115.75,128.75,5.095,35.1575,2.595,2.74144965,13.9575,0.21350245,2.595,10.3991325,8.08,1.15425,-2.118973353,3.824047011,4.817997325,0,30.399375,3225,3025,0.323,41.81225,31.47,102.2275,168.054,6.3225,91.25,575.55,18.985,1,13,0,7.5,0,0,0.75,3.75,0.25,1.75,4.25,0.772273541,100.226725,191.75,207,226.25,411.05,2588.607468,4.77,304,1153.666001,1798,154.4,705.60988,7987.2,313,2278.2,1024,954,936,926,1030,40.76,281.26,20.76,21.9315972,111.66,1.7080196,20.76,83.19306,64.64,9.234,-16.95178682,30.59237609,38.5439786,0,243.195,25800,24200,2.584,334.498,251.76,817.82,1344.432,50.58,730,4604.4,151.88,8,104,0,60,0,0,6,30,2,14,34,6.17818833,801.8138,1534,1656,1810,3288.4,20708.85975,38.16,243,89.47970114,190.6875,57.78,1596.613551,1138483.055,3399.181875,14344.80188,233.5,210.1875,194,176.6875,279.6875,6.872225,58.46891875,0.202675,0.80755862,4.51506875,0.001621911,0.202675,3.436554972,13.6224,0.785391188,0.825926083,0.439226145,0.697228044,0,181.6912137,2806875,3181875,0.0129855,170.5102502,159.0338,13728.87152,9594.615409,2.81761875,124.1875,211014.7425,58.570025,0,18,0,18.75,0,0,0.1875,4.6875,0.1875,0.1875,0.6875,0.059702759,29954.70442,94.1875,401,140.1875,1772.4825,1905412.825,2.35645,53,150.7395914,238,25.7,126.90447,2840,140,389,139,133,129,125,140,8.96,46.5,3.16,3.612725,16.97,0.263803,3.16,12.96763,13.6,2.493,-1.505402418,4.414518159,5.561944354,0,43.015,4900,4800,0.479,54.43,42.51,304.6,337.4,7.72,99,1356.6,25.72,1,17,0,10,0,0,1,5,1,2,5,0.98181827,400,198,238,236,450,3570,6.2,17,128,206,7.1,35.45,238.6,1.1,97.1,102,99,95,93,100,1.56,24.93,1.9,1.235,10.96,0.1511716,1.9,7.72638,3.2,0,-3.68065482,2.807970487,3.537821124,0,11.07,1500,1000,0.214,24.44,11.81,20.41,106.757,3.61,72,172.2,7.11,1,7,0,0,0,0,0,0,0,1,3,0.385,0.0089,175,182,207,349.5,206,2.18
Pd2Se2Cl4,p1,1,Pd2 Se2 Cl4,17,46,29,28.5,11.5,17,62,94,32,84.75,11.375,94,35.453,106.42,70.967,64.0715,28.6185,35.453,171.6,1828.05,1656.45,666.3125,580.86875,171.6,10,17,7,15,2.5,17,3,5,2,3.75,0.75,3,102,139,37,115.75,13.75,102,2.2,3.16,0.96,2.7675,0.3925,3.16,0,2,2,1.5,0.75,2,0,5,5,3.5,1.75,5,0,10,10,5,5,0,0,0,0,0,0,0,7,16,9,10,3,7,0,0,0,0,0,0,0,2,2,1,0.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0.5,1,14.41,25.92,11.51,22.33125,3.960625,24.4975,0,2.493,2.493,1.44625,1.04675,2.493,0,0,0,0,0,0,14,225,211,91.75,66.625,64,3,0.612372436,0.538608673,0.506099365,0.501108669,0.500097571,0.15,0.35,0.5,0,1,0.205784147,0.038711729,-2.735799442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,8,4,2,2.666666667,2,0.013888889,28.5,142.9269087,212.75,15.7,64.07275,1212.075,47.625,263.8,115.75,108.5,103.5,101.25,113.75,4.9825,27.025,2.7675,2.45203,14.4205,0.2239166,2.7675,11.0061375,7.4575,1.44625,-3.044358498,3.52824715,4.445312853,0,22.33125,2100,4000,0.38075,29.81025,25.6575,118.23,211.601,5.1825,90,664.85,14.94,1,10,0,5,0,0,1,3.5,0,1.5,3.75,0.65303314,18.13445,187.5,190.25,220,374.95,1708,3.2325,228,1143.41527,1702,125.6,512.582,9696.6,381,2110.4,926,868,828,810,910,39.86,216.2,22.14,19.61624,115.364,1.7913328,22.14,88.0491,59.66,11.57,-24.35486798,28.2259772,35.56250282,0,178.65,16800,32000,3.046,238.482,205.26,945.84,1692.808,41.46,720,5318.8,119.52,8,80,0,40,0,0,8,28,0,12,30,5.224265119,145.0756,1500,1522,1760,2999.6,13664,25.86,150.25,20.72252061,55.6875,16.22,913.4427677,1700970.327,5849.686875,47292.015,234.1875,92.25,84.75,71.1875,267.1875,18.24761875,8.536225,0.16936875,1.613177654,9.54793075,0.002391029,0.16936875,4.09790432,30.75161875,1.175485688,1.934764255,0.072045432,0.114364994,0,21.25265156,485000,9500000,0.010394187,17.17683769,39.97256875,21791.41365,10943.9544,1.14591875,153,465482.1475,13.72495,0.5,13.5,0,25,0,0,0.5,4.25,0,0.75,0.6875,0.059359104,967.2093628,206.25,204.1875,177,2522.1075,2265804,1.24036875,46,147.3538174,224,18.7,106.42,3413,180,628,139,120,117,112,140,12.02,32,3.16,3.612725,16.97,0.263803,3.16,12.96763,16.74,2.493,-1.784433755,3.728679007,4.697841169,0,25.92,3200,8000,0.479,33.949,29.81,372.4,376.6,6.24,99,1825,17.39,2,16,0,10,0,0,2,5,0,2,5,0.887217308,72,210,215,237,420.5,3350,4.8,17,137,206,8.9,35.45,238.6,1.1,97.1,102,99,95,93,100,1.56,24.93,2.2,0.562,9.402,0.1440276,2.2,8.3369,3.2,0,-5.13777457,3.065947111,3.862851303,0,14.41,1500,1000,0.244,25.363,14.72,20.41,121.302,3.89,69,172.2,8.56,0,7,0,0,0,0,0,0,0,0,3,0.244,0.0089,175,182,207,289.9,206,2.18
